1378,0.0007944827,bench
1362,0.0007852579,pool
1353,0.0007800690,day
1342,0.0007737270,him
1342,0.0007737270,carrying
1317,0.0007593133,movie
1306,0.0007529712,stage
1302,0.0007506650,couple
1300,0.0007495120,taking
1294,0.0007460527,area
1256,0.0007241439,tree
1253,0.0007224142,bicycle
1252,0.0007218377,can
1246,0.0007183784,like
1236,0.0007126129,music
1234,0.0007114598,sit
1233,0.0007108833,all
1232,0.0007103067,them
1226,0.0007068474,holds
1220,0.0007033881,gray
1212,0.0006987758,about
1210,0.0006976227,jumps
1207,0.0006958930,blond
1206,0.0006953165,they
1203,0.0006935868,race
1202,0.0006930103,will
1202,0.0006930103,dirt
1198,0.0006907041,each
1189,0.0006855152,shorts
1188,0.0006849386,performing
1187,0.0006843621,across
1185,0.0006832090,guy
1183,0.0006820559,watching
1176,0.0006780200,show
1175,0.0006774435,face
1162,0.0006699484,its
1161,0.0006693718,back
1156,0.0006664891,look
1153,0.0006647594,many
1138,0.0006561112,construction
1137,0.0006555347,rate
1134,0.0006538050,side
1116,0.0006434272,kids
1112,0.0006411210,glasses
1104,0.0006365086,weather
1104,0.0006365086,runs
1102,0.0006353555,hand
1100,0.0006342024,mouth
1094,0.0006307431,have
1089,0.0006278604,boat
1088,0.0006272838,hands
1084,0.0006249777,being
1080,0.0006226715,eating
1068,0.0006157529,under
1067,0.0006151763,work
1062,0.0006122936,want
1053,0.0006071047,give
1046,0.0006030688,male
1043,0.0006013392,head
1042,0.0006007627,baseball
1024,0.0005903848,female
1020,0.0005880786,five
1020,0.0005880786,ground
1019,0.0005875021,horse
1013,0.0005840428,band
1007,0.0005805835,sand
1004,0.0005788538,room
1003,0.0005782773,workers
991,0.0005713587,watch
989,0.0005702056,track
983,0.0005667463,football
978,0.0005638636,mountain
975,0.0005621340,pants
973,0.0005609809,tennis
959,0.0005529092,jeans
959,0.0005529092,reading
954,0.0005500265,using
952,0.0005488734,long
940,0.0005419548,train
927,0.0005344597,toy
925,0.0005333066,she
925,0.0005333066,who
923,0.0005321535,rides
914,0.0005269646,climbing
913,0.0005263880,ocean
911,0.0005252349,during
901,0.0005194694,get
901,0.0005194694,getting
900,0.0005188929,or
892,0.0005142805,house
888,0.0005119743,sunglasses
883,0.0005090916,suit
878,0.0005062088,having
877,0.0005056323,going
877,0.0005056323,store
876,0.0005050557,had
871,0.0005021730,purple
868,0.0005004434,swimming
867,0.0004998668,busy
865,0.0004987137,waiting
860,0.0004958310,players
859,0.0004952544,dancing
855,0.0004929482,coat
846,0.0004877593,dark
839,0.0004837235,time
838,0.0004831469,basketball
836,0.0004819938,elderly
833,0.0004802642,night
831,0.0004791111,very
823,0.0004744987,microphone
823,0.0004744987,sign
819,0.0004721925,window
807,0.0004652740,making
805,0.0004641209,helmet
804,0.0004635443,floor
802,0.0004623912,but
799,0.0004606616,against
799,0.0004606616,posing
794,0.0004577788,wooden
792,0.0004566257,outdoor
787,0.0004537430,watches
769,0.0004433651,points
762,0.0004393293,market
761,0.0004387528,past
759,0.0004375997,clothing
759,0.0004375997,striped
755,0.0004352935,do
755,0.0004352935,hill
746,0.0004301046,skateboard
741,0.0004272218,ride
737,0.0004249156,singing
733,0.0004226094,chair
730,0.0004208798,big
726,0.0004185736,lake
725,0.0004179971,colorful
723,0.0004168440,not
723,0.0004168440,inside
723,0.0004168440,stars
719,0.0004145378,trees
713,0.0004110785,current
704,0.0004058895,ice
704,0.0004058895,trying
704,0.0004058895,uniform
703,0.0004053130,line
691,0.0003983944,covered
688,0.0003966648,high
686,0.0003955117,jump
685,0.0003949351,fence
681,0.0003926290,someone
680,0.0003920524,river
676,0.0003897462,no
672,0.0003874400,painting
671,0.0003868635,motorcycle
670,0.0003862869,where
670,0.0003862869,shirts
669,0.0003857104,middle
668,0.0003851338,after
663,0.0003822511,outdoors
660,0.0003805215,now
658,0.0003793684,towards
655,0.0003776387,path
652,0.0003759091,kitchen
651,0.0003753325,open
644,0.0003712967,bag
636,0.0003666843,forecast
636,0.0003666843,snowy
635,0.0003661078,new
635,0.0003661078,hats
633,0.0003649547,bar
632,0.0003643781,stick
632,0.0003643781,enjoying
628,0.0003620719,truck
624,0.0003597657,team
623,0.0003591892,grassy
618,0.0003563065,swing
614,0.0003540003,run
614,0.0003540003,trick
611,0.0003522706,laying
607,0.0003499644,cart
605,0.0003488113,metal
602,0.0003470817,tan
599,0.0003453520,clothes
598,0.0003447755,worker
596,0.0003436224,brick
591,0.0003407397,album
589,0.0003395866,song
589,0.0003395866,sleeping
589,0.0003395866,bus
585,0.0003372804,onto
583,0.0003361273,need
582,0.0003355507,please
580,0.0003343976,party
579,0.0003338211,guys
579,0.0003338211,beside
571,0.0003292087,how
571,0.0003292087,cap
571,0.0003292087,surrounded
570,0.0003286322,just
569,0.0003280556,wave
567,0.0003269025,bright
565,0.0003257494,light
564,0.0003251729,family
563,0.0003245963,here
561,0.0003234432,fire
561,0.0003234432,shopping
560,0.0003228667,we
558,0.0003217136,umbrella
555,0.0003199839,kid
553,0.0003188309,bridge
552,0.0003182543,event
552,0.0003182543,drinking
551,0.0003176778,see
549,0.0003165247,ready
547,0.0003153716,body
544,0.0003136419,shop
542,0.0003124888,hard
542,0.0003124888,dance
540,0.0003113357,gathered
539,0.0003107592,movies
538,0.0003101826,when
536,0.0003090295,others
533,0.0003072999,rocks
531,0.0003061468,stone
531,0.0003061468,hanging
526,0.0003032641,away
526,0.0003032641,arms
525,0.0003026875,toddler
523,0.0003015344,lot
522,0.0003009579,were
515,0.0002969220,adults
514,0.0002963455,takes
514,0.0002963455,outfit
512,0.0002951924,sweater
511,0.0002946159,catch
509,0.0002934628,does
501,0.0002888504,uniforms
500,0.0002882738,full
500,0.0002882738,piece
499,0.0002876973,called
499,0.0002876973,subway
497,0.0002865442,set
497,0.0002865442,above
493,0.0002842380,racing
492,0.0002836614,said
489,0.0002819318,crowded
488,0.0002813553,rope
484,0.0002790491,showing
481,0.0002773194,your
481,0.0002773194,paper
480,0.0002767429,preparing
479,0.0002761663,take
476,0.0002744367,steps
475,0.0002738601,vest
474,0.0002732836,hockey
473,0.0002727070,phone
472,0.0002721305,colored
469,0.0002704009,pose
468,0.0002698243,between
467,0.0002692478,board
463,0.0002669416,fountain
460,0.0002652119,photo
459,0.0002646354,smiles
458,0.0002640588,sunny
457,0.0002634823,laughing
456,0.0002629057,so
456,0.0002629057,gear
451,0.0002600230,flowers
451,0.0002600230,put
449,0.0002588699,machine
449,0.0002588699,fishing
447,0.0002577168,artist
446,0.0002571403,go
446,0.0002571403,drink
443,0.0002554106,make
442,0.0002548341,woods
442,0.0002548341,police
439,0.0002531044,shirtless
437,0.0002519513,pole
434,0.0002502217,beautiful
434,0.0002502217,six
434,0.0002502217,selling
433,0.0002496451,right
432,0.0002490686,would
431,0.0002484920,ramp
430,0.0002479155,skateboarder
429,0.0002473389,before
429,0.0002473389,sun
429,0.0002473389,volleyball
428,0.0002467624,costume
426,0.0002456093,slide
426,0.0002456093,instruments
424,0.0002444562,stairs
422,0.0002433031,backpack
420,0.0002421500,forest
420,0.0002421500,corner
416,0.0002398438,public
413,0.0002381142,schedule
411,0.0002369611,wood
408,0.0002352314,place
407,0.0002346549,cooking
407,0.0002346549,leaning
407,0.0002346549,nearby
406,0.0002340783,if
403,0.0002323487,way
401,0.0002311956,tank
400,0.0002306191,know
398,0.0002294660,friends
396,0.0002283129,setting
394,0.0002271598,life
393,0.0002265832,view
393,0.0002265832,cowboy
390,0.0002248536,playground
388,0.0002237005,couch
387,0.0002231239,ladies
386,0.0002225474,chairs
385,0.0002219708,both
384,0.0002213943,bags
382,0.0002202412,glass
381,0.0002196647,putting
379,0.0002185116,distance
376,0.0002167819,flag
375,0.0002162054,computer
375,0.0002162054,arm
374,0.0002156288,crossing
374,0.0002156288,throwing
373,0.0002150523,bed
373,0.0002150523,shoes
373,0.0002150523,few
372,0.0002144757,midair
371,0.0002138992,sky
371,0.0002138992,equipment
369,0.0002127461,pictures
369,0.0002127461,adult
368,0.0002121695,good
368,0.0002121695,school
367,0.0002115930,mother
367,0.0002115930,pushing
367,0.0002115930,theatres
365,0.0002104399,bikes
364,0.0002098633,performs
363,0.0002092868,giving
362,0.0002087103,smoking
362,0.0002087103,graffiti
362,0.0002087103,winter
361,0.0002081337,cleaning
360,0.0002075572,concrete
360,0.0002075572,which
360,0.0002075572,poses
359,0.0002069806,horses
358,0.0002064041,station
358,0.0002064041,mountains
358,0.0002064041,parade
357,0.0002058275,been
356,0.0002052510,rider
356,0.0002052510,trail
355,0.0002046744,tall
354,0.0002040979,fish
354,0.0002040979,leaves
354,0.0002040979,reservation
353,0.0002035213,door
352,0.0002029448,rocky
352,0.0002029448,number
351,0.0002023682,works
350,0.0002017917,edge
347,0.0002000620,driving
346,0.0001994855,snowboarder
345,0.0001989089,object
344,0.0001983324,home
340,0.0001960262,close
338,0.0001948731,toward
338,0.0001948731,concert
336,0.0001937200,eyes
335,0.0001931435,these
334,0.0001925669,times
334,0.0001925669,plastic
332,0.0001914138,hot
332,0.0001914138,audience
332,0.0001914138,eat
331,0.0001908373,cutting
330,0.0001902607,surfer
328,0.0001891076,only
326,0.0001879545,buildings
326,0.0001879545,statue
326,0.0001879545,yard
325,0.0001873780,rain
325,0.0001873780,cigarette
324,0.0001868014,gets
324,0.0001868014,pulling
323,0.0001862249,vehicle
322,0.0001856483,made
322,0.0001856483,makes
322,0.0001856483,same
320,0.0001844952,art
320,0.0001844952,am
317,0.0001827656,court
315,0.0001816125,instrument
314,0.0001810360,beer
314,0.0001810360,left
314,0.0001810360,bird
314,0.0001810360,shore
311,0.0001793063,hold
311,0.0001793063,perform
310,0.0001787298,novel
310,0.0001787298,wet
310,0.0001787298,practicing
307,0.0001770001,short
307,0.0001770001,tell
307,0.0001770001,students
305,0.0001758470,filled
305,0.0001758470,fruit
305,0.0001758470,talk
305,0.0001758470,lawn
305,0.0001758470,sweatshirt
304,0.0001752705,flying
304,0.0001752705,cars
304,0.0001752705,desert
303,0.0001746939,beard
303,0.0001746939,lying
303,0.0001746939,costumes
301,0.0001735408,biker
298,0.0001718112,skirt
297,0.0001712347,cream
297,0.0001712347,seated
296,0.0001706581,cross
295,0.0001700816,carries
293,0.0001689285,smile
293,0.0001689285,waves
291,0.0001677754,newspaper
290,0.0001671988,vests
289,0.0001666223,structure
287,0.0001654692,cliff
287,0.0001654692,drinks
286,0.0001648926,more
286,0.0001648926,swinging
286,0.0001648926,bunch
286,0.0001648926,tune
286,0.0001648926,dock
284,0.0001637395,love
284,0.0001637395,parking
284,0.0001637395,skateboarding
283,0.0001631630,hit
283,0.0001631630,first
283,0.0001631630,gather
283,0.0001631630,martial
282,0.0001625864,safety
282,0.0001625864,plaid
281,0.0001620099,could
281,0.0001620099,video
280,0.0001614333,tent
280,0.0001614333,roof
280,0.0001614333,net
279,0.0001608568,rating
278,0.0001602802,best
278,0.0001602802,rodeo
277,0.0001597037,staring
277,0.0001597037,listening
276,0.0001591272,stop
276,0.0001591272,skier
275,0.0001585506,box
274,0.0001579741,drums
273,0.0001573975,empty
272,0.0001568210,country
272,0.0001568210,photograph
272,0.0001568210,conversation
272,0.0001568210,prepares
272,0.0001568210,vendor
271,0.0001562444,sunset
270,0.0001556679,scarf
270,0.0001556679,meal
270,0.0001556679,climbs
270,0.0001556679,dresses
268,0.0001545148,town
268,0.0001545148,wedding
268,0.0001545148,flags
267,0.0001539382,did
267,0.0001539382,different
267,0.0001539382,painted
267,0.0001539382,jackets
266,0.0001533617,gentleman
265,0.0001527851,animated
264,0.0001522086,alone
263,0.0001516320,last
263,0.0001516320,well
263,0.0001516320,arts
262,0.0001510555,leaps
261,0.0001504789,various
261,0.0001504789,goggles
261,0.0001504789,suits
260,0.0001499024,coffee
260,0.0001499024,series
259,0.0001493258,things
259,0.0001493258,wait
259,0.0001493258,grill
258,0.0001487493,speaking
258,0.0001487493,bull
257,0.0001481727,surfboard
256,0.0001475962,seven
256,0.0001475962,reads
255,0.0001470197,then
255,0.0001470197,help
255,0.0001470197,streets
255,0.0001470197,hear
255,0.0001470197,sports
255,0.0001470197,bathing
254,0.0001464431,swim
254,0.0001464431,railing
254,0.0001464431,surfing
253,0.0001458666,course
253,0.0001458666,coming
253,0.0001458666,apron
252,0.0001452900,gold
251,0.0001447135,kicking
251,0.0001447135,cafe
251,0.0001447135,bowling
250,0.0001441369,display
249,0.0001435604,happy
249,0.0001435604,chasing
248,0.0001429838,competition
248,0.0001429838,fighting
247,0.0001424073,talks
246,0.0001418307,pile
246,0.0001418307,jersey
246,0.0001418307,films
245,0.0001412542,overlooking
245,0.0001412542,spectators
245,0.0001412542,teams
244,0.0001406776,cement
244,0.0001406776,counter
243,0.0001401011,animal
241,0.0001389480,cold
241,0.0001389480,paint
241,0.0001389480,match
240,0.0001383714,bride
240,0.0001383714,musical
240,0.0001383714,mask
239,0.0001377949,parked
239,0.0001377949,bubbles
238,0.0001372183,saw
238,0.0001372183,desk
238,0.0001372183,gathering
238,0.0001372183,ladder
238,0.0001372183,pointing
237,0.0001366418,rail
236,0.0001360652,garden
236,0.0001360652,father
236,0.0001360652,bucket
236,0.0001360652,site
235,0.0001354887,outfits
235,0.0001354887,onlookers
235,0.0001354887,schedules
234,0.0001349122,dinner
234,0.0001349122,cup
234,0.0001349122,among
234,0.0001349122,boots
233,0.0001343356,class
232,0.0001337591,use
231,0.0001331825,fun
231,0.0001331825,world
231,0.0001331825,huge
231,0.0001331825,serves
231,0.0001331825,scene
230,0.0001326060,spot
230,0.0001326060,blanket
229,0.0001320294,gloves
229,0.0001320294,blowing
228,0.0001314529,seen
228,0.0001314529,list
228,0.0001314529,got
228,0.0001314529,any
228,0.0001314529,cake
228,0.0001314529,sort
227,0.0001308763,than
227,0.0001308763,never
227,0.0001308763,business
227,0.0001308763,sings
227,0.0001308763,kissing
227,0.0001308763,bicycles
225,0.0001297232,thought
225,0.0001297232,bottle
225,0.0001297232,traffic
225,0.0001297232,still
225,0.0001297232,military
225,0.0001297232,saga
225,0.0001297232,attire
224,0.0001291467,silver
224,0.0001291467,writing
224,0.0001291467,skiing
223,0.0001285701,feet
223,0.0001285701,tracks
222,0.0001279936,hiking
222,0.0001279936,cat
222,0.0001279936,cinema
221,0.0001274170,break
221,0.0001274170,flower
221,0.0001274170,vegetables
220,0.0001268405,son
220,0.0001268405,shot
219,0.0001262639,lined
219,0.0001262639,electric
218,0.0001256874,office
218,0.0001256874,gym
218,0.0001256874,balloon
216,0.0001245343,turn
215,0.0001239577,lit
215,0.0001239577,signs
214,0.0001233812,musicians
214,0.0001233812,diving
213,0.0001228047,hole
213,0.0001228047,items
212,0.0001222281,appears
212,0.0001222281,uses
212,0.0001222281,competing
211,0.0001216516,us
211,0.0001216516,tables
211,0.0001216516,swings
211,0.0001216516,alley
211,0.0001216516,facing
211,0.0001216516,marathon
210,0.0001210750,basket
207,0.0001193454,our
207,0.0001193454,himself
207,0.0001193454,legs
207,0.0001193454,bearded
207,0.0001193454,essay
206,0.0001187688,come
206,0.0001187688,scooter
206,0.0001187688,textbook
205,0.0001181923,bald
204,0.0001176157,classroom
204,0.0001176157,sandy
204,0.0001176157,attempting
203,0.0001170392,think
203,0.0001170392,violin
203,0.0001170392,officer
201,0.0001158861,great
201,0.0001158861,bikini
201,0.0001158861,faces
201,0.0001158861,skating
200,0.0001153095,leather
200,0.0001153095,nearest
200,0.0001153095,throw
200,0.0001153095,helping
200,0.0001153095,teenage
200,0.0001153095,helmets
199,0.0001147330,without
199,0.0001147330,live
199,0.0001147330,crying
198,0.0001141564,church
197,0.0001135799,enjoy
197,0.0001135799,ski
197,0.0001135799,ledge
197,0.0001135799,performance
197,0.0001135799,stroller
196,0.0001130033,meat
195,0.0001124268,shows
195,0.0001124268,kneeling
195,0.0001124268,leans
194,0.0001118502,clear
194,0.0001118502,wooded
193,0.0001112737,lights
193,0.0001112737,zero
193,0.0001112737,collar
193,0.0001112737,relaxing
192,0.0001106971,leaping
192,0.0001106971,closest
191,0.0001101206,deep
191,0.0001101206,wears
191,0.0001101206,traditional
190,0.0001095441,should
190,0.0001095441,shoulder
189,0.0001089675,too
189,0.0001089675,friend
189,0.0001089675,wheel
189,0.0001089675,platform
189,0.0001089675,headphones
189,0.0001089675,digging
189,0.0001089675,walkway
189,0.0001089675,balloons
188,0.0001083910,far
188,0.0001083910,part
188,0.0001083910,waving
188,0.0001083910,bowl
188,0.0001083910,stream
187,0.0001078144,search
187,0.0001078144,fight
187,0.0001078144,shallow
187,0.0001078144,moving
187,0.0001078144,tricks
186,0.0001072379,asleep
186,0.0001072379,younger
186,0.0001072379,kind
186,0.0001072379,passing
186,0.0001072379,trampoline
186,0.0001072379,fixing
185,0.0001066613,kick
185,0.0001066613,sheep
185,0.0001066613,males
185,0.0001066613,sliding
184,0.0001060848,heavy
184,0.0001060848,purse
184,0.0001060848,tie
184,0.0001060848,tries
184,0.0001060848,balls
184,0.0001060848,trunks
184,0.0001060848,waits
183,0.0001055082,laptop
183,0.0001055082,goal
183,0.0001055082,money
182,0.0001049317,fair
182,0.0001049317,hugging
181,0.0001043551,falling
181,0.0001043551,dancers
181,0.0001043551,alchemist
181,0.0001043551,theatre
180,0.0001037786,dirty
179,0.0001032020,came
179,0.0001032020,screen
179,0.0001032020,pond
179,0.0001032020,karate
178,0.0001026255,end
178,0.0001026255,gun
178,0.0001026255,mirror
178,0.0001026255,books
178,0.0001026255,mud
177,0.0001020489,catching
177,0.0001020489,smoke
177,0.0001020489,catches
177,0.0001020489,nice
177,0.0001020489,climb
177,0.0001020489,cyclist
177,0.0001020489,sculpture
177,0.0001020489,runners
176,0.0001014724,heart
176,0.0001014724,doorway
176,0.0001014724,clown
176,0.0001014724,ten
176,0.0001014724,fallen
176,0.0001014724,stadium
176,0.0001014724,resting
176,0.0001014724,umbrellas
175,0.0001008958,officers
175,0.0001008958,toys
174,0.0001003193,urban
174,0.0001003193,sled
173,0.0000997427,eight
173,0.0000997427,washing
173,0.0000997427,runner
172,0.0000991662,half
172,0.0000991662,local
171,0.0000985896,upside
171,0.0000985896,held
171,0.0000985896,trailer
171,0.0000985896,photographer
171,0.0000985896,performer
170,0.0000980131,square
170,0.0000980131,ring
170,0.0000980131,produce
170,0.0000980131,pier
169,0.0000974366,why
169,0.0000974366,most
169,0.0000974366,project
169,0.0000974366,plate
168,0.0000968600,third
168,0.0000968600,coats
168,0.0000968600,skate
168,0.0000968600,neighborhood
167,0.0000962835,goes
167,0.0000962835,warm
167,0.0000962835,read
167,0.0000962835,pass
167,0.0000962835,sea
167,0.0000962835,sweeping
166,0.0000957069,microscope
166,0.0000957069,singer
166,0.0000957069,base
166,0.0000957069,throws
165,0.0000951304,golden
165,0.0000951304,lap
165,0.0000951304,circle
165,0.0000951304,hits
165,0.0000951304,grocery
164,0.0000945538,much
164,0.0000945538,within
164,0.0000945538,giant
164,0.0000945538,listen
164,0.0000945538,brunette
163,0.0000939773,nose
163,0.0000939773,leg
163,0.0000939773,indoor
162,0.0000934007,daughter
162,0.0000934007,television
162,0.0000934007,telescope
162,0.0000934007,splashing
162,0.0000934007,musician
162,0.0000934007,bicyclist
160,0.0000922476,shovel
160,0.0000922476,jogging
159,0.0000916711,windows
159,0.0000916711,canoe
159,0.0000916711,flip
158,0.0000910945,because
158,0.0000910945,picnic
158,0.0000910945,cut
158,0.0000910945,fast
158,0.0000910945,tire
158,0.0000910945,members
158,0.0000910945,drum
157,0.0000905180,sticks
157,0.0000905180,festival
157,0.0000905180,went
157,0.0000905180,fall
157,0.0000905180,shoulders
157,0.0000905180,golf
156,0.0000899414,barefoot
156,0.0000899414,makeup
156,0.0000899414,accordion
155,0.0000893649,wind
155,0.0000893649,years
155,0.0000893649,reaching
154,0.0000887883,better
154,0.0000887883,marching
154,0.0000887883,booth
154,0.0000887883,teeth
154,0.0000887883,drawing
154,0.0000887883,oriental
154,0.0000887883,obstacle
153,0.0000882118,days
153,0.0000882118,type
153,0.0000882118,teenagers
153,0.0000882118,seat
153,0.0000882118,heads
153,0.0000882118,leash
153,0.0000882118,individuals
153,0.0000882118,lab
153,0.0000882118,serving
152,0.0000876352,say
152,0.0000876352,muddy
152,0.0000876352,below
152,0.0000876352,tunnel
152,0.0000876352,brightly
152,0.0000876352,carnival
151,0.0000870587,eats
151,0.0000870587,again
151,0.0000870587,deck
150,0.0000864821,living
150,0.0000864821,stunt
150,0.0000864821,railroad
150,0.0000864821,flies
149,0.0000859056,nothing
149,0.0000859056,start
149,0.0000859056,center
149,0.0000859056,pedestrians
149,0.0000859056,national
149,0.0000859056,roller
149,0.0000859056,cheerleaders
148,0.0000853291,van
148,0.0000853291,wine
148,0.0000853291,closed
148,0.0000853291,opening
147,0.0000847525,second
147,0.0000847525,always
147,0.0000847525,airplane
147,0.0000847525,foot
147,0.0000847525,state
146,0.0000841760,move
146,0.0000841760,tongue
146,0.0000841760,backyard
146,0.0000841760,stuffed
146,0.0000841760,star
146,0.0000841760,piano
146,0.0000841760,plants
146,0.0000841760,underneath
146,0.0000841760,lays
146,0.0000841760,climber
146,0.0000841760,boats
145,0.0000835994,evening
144,0.0000830229,taken
144,0.0000830229,nine
144,0.0000830229,soundtrack
144,0.0000830229,picking
143,0.0000824463,told
143,0.0000824463,gives
143,0.0000824463,block
143,0.0000824463,sleeps
143,0.0000824463,chef
143,0.0000824463,crosswalk
142,0.0000818698,club
142,0.0000818698,upon
142,0.0000818698,checking
142,0.0000818698,asked
142,0.0000818698,waterfall
142,0.0000818698,multicolored
141,0.0000812932,dry
141,0.0000812932,round
141,0.0000812932,bat
141,0.0000812932,dances
140,0.0000807167,let
140,0.0000807167,presentation
140,0.0000807167,birds
140,0.0000807167,lots
140,0.0000807167,even
140,0.0000807167,says
140,0.0000807167,multiple
140,0.0000807167,slope
140,0.0000807167,laundry
139,0.0000801401,prepare
139,0.0000801401,name
139,0.0000801401,low
139,0.0000801401,professional
139,0.0000801401,lunch
139,0.0000801401,atop
139,0.0000801401,tattoo
139,0.0000801401,kayak
139,0.0000801401,lone
139,0.0000801401,swims
139,0.0000801401,racket
138,0.0000795636,gate
138,0.0000795636,shooting
138,0.0000795636,pushes
137,0.0000789870,post
137,0.0000789870,summer
137,0.0000789870,songs
137,0.0000789870,females
137,0.0000789870,pouring
136,0.0000784105,log
136,0.0000784105,kiss
136,0.0000784105,rolling
136,0.0000784105,driver
136,0.0000784105,matching
135,0.0000778339,row
135,0.0000778339,south
135,0.0000778339,animals
135,0.0000778339,infant
134,0.0000772574,wear
134,0.0000772574,pavement
134,0.0000772574,also
134,0.0000772574,chronicle
133,0.0000766808,pulled
133,0.0000766808,sandals
133,0.0000766808,skis
133,0.0000766808,cane
133,0.0000766808,opposing
132,0.0000761043,morning
132,0.0000761043,flight
132,0.0000761043,speaks
132,0.0000761043,wrestling
132,0.0000761043,acoustic
131,0.0000755277,today
131,0.0000755277,device
131,0.0000755277,straw
131,0.0000755277,try
131,0.0000755277,puddle
131,0.0000755277,hours
131,0.0000755277,slides
131,0.0000755277,enjoys
131,0.0000755277,gymnast
130,0.0000749512,neck
130,0.0000749512,themselves
130,0.0000749512,drives
130,0.0000749512,balcony
130,0.0000749512,attempts
130,0.0000749512,hoop
129,0.0000743746,trash
129,0.0000743746,hitting
129,0.0000743746,groom
129,0.0000743746,strange
129,0.0000743746,really
129,0.0000743746,motorcycles
129,0.0000743746,wide
129,0.0000743746,crew
129,0.0000743746,sewing
129,0.0000743746,landscape
129,0.0000743746,inflatable
128,0.0000737981,found
128,0.0000737981,cloth
128,0.0000737981,pub
128,0.0000737981,pipe
128,0.0000737981,customers
128,0.0000737981,cyclists
127,0.0000732216,eye
127,0.0000732216,year
127,0.0000732216,surface
127,0.0000732216,kicks
126,0.0000726450,tea
126,0.0000726450,cow
126,0.0000726450,goods
125,0.0000720685,clean
125,0.0000720685,step
125,0.0000720685,scaffolding
125,0.0000720685,hula
124,0.0000714919,done
124,0.0000714919,paints
123,0.0000709154,steep
123,0.0000709154,ship
123,0.0000709154,sound
123,0.0000709154,own
