0.0002606027,0.0002674516,0.0000069186,society
0.0002596124,0.0003010456,0.0000415114,record
0.0002581325,0.0003491369,0.0000910945,members
0.0002573601,0.0002705511,0.0000132606,western
0.0002567729,0.0003512365,0.0000945538,within
0.0002560542,0.0002617527,0.0000057655,production
0.0002559777,0.0002622526,0.0000063420,program
0.0002559127,0.0002679516,0.0000121075,title
0.0002556295,0.0002803493,0.0000247915,department
0.0002556200,0.0003414383,0.0000859056,center
0.0002538408,0.0002739505,0.0000201792,force
0.0002533419,0.0002538541,0.0000005765,established
0.0002530261,0.0003169427,0.0000639968,those
0.0002528526,0.0002683515,0.0000155668,given
0.0002524060,0.0002569535,0.0000046124,per
0.0002517877,0.0002632524,0.0000115310,northern
0.0002515074,0.0003223417,0.0000709154,own
0.0002503263,0.0002946467,0.0000443942,king
0.0002500752,0.0002661519,0.0000161433,led
0.0002455474,0.0003002457,0.0000547720,island
0.0002450560,0.0002582533,0.0000132606,records
0.0002438019,0.0002679516,0.0000242150,moved
0.0002426204,0.0002500548,0.0000074951,region
0.0002420202,0.0002494549,0.0000074951,version
0.0002378294,0.0002602529,0.0000224854,support
0.0002374597,0.0002483551,0.0000109544,total
0.0002362306,0.0002390568,0.0000028827,role
0.0002354704,0.0002515545,0.0000161433,period
0.0002352817,0.0002565536,0.0000213323,social
0.0002340193,0.0004403204,0.0002064041,station
0.0002338380,0.0002810492,0.0000472769,form
0.0002324898,0.0004307221,0.0001983324,home
0.0002321852,0.0002707510,0.0000386287,late
0.0002301446,0.0004641161,0.0002340783,if
0.0002293155,0.0002465554,0.0000172964,political
0.0002292147,0.0002562537,0.0000270977,started
0.0002281978,0.0002425561,0.0000144137,union
0.0002274393,0.0002354574,0.0000080717,awards
0.0002272575,0.0002283587,0.0000011531,produced
0.0002259545,0.0003227416,0.0000968600,third
0.0002223795,0.0002903475,0.0000680326,power
0.0002213705,0.0002547539,0.0000334398,information
0.0002185228,0.0002507547,0.0000322867,battle
0.0002164114,0.0004792134,0.0002629057,so
0.0002160170,0.0002407565,0.0000247915,design
0.0002147185,0.0002198602,0.0000051889,described
0.0002138643,0.0002299584,0.0000161433,level
0.0002133947,0.0002179606,0.0000046124,media
0.0002126803,0.0002414563,0.0000288274,science
0.0002121975,0.0002438559,0.0000317101,radio
0.0002119536,0.0002130615,0.0000011531,founded
0.0002102347,0.0002182605,0.0000080717,created
0.0002100817,0.0002192604,0.0000092248,route
0.0002100113,0.0002174607,0.0000074951,forces
0.0002093559,0.0002375570,0.0000282508,railway
0.0002076728,0.0002387568,0.0000311336,become
0.0002057796,0.0004409203,0.0002352314,place
0.0002037700,0.0003576353,0.0001539382,did
0.0002033137,0.0004909112,0.0002876973,called
0.0002032555,0.0002216599,0.0000184495,special
0.0002014253,0.0002215599,0.0000201792,returned
0.0002010891,0.0002817491,0.0000807167,even
0.0001994265,0.0002564536,0.0000570782,land
0.0001992543,0.0003208420,0.0001216516,us
0.0001992149,0.0002043631,0.0000051889,joined
0.0001980193,0.0003138433,0.0001158861,great
0.0001965688,0.0005372029,0.0003407397,album
0.0001952730,0.0003468373,0.0001516320,last
0.0001952610,0.0002015636,0.0000063420,events
0.0001945857,0.0002383569,0.0000438176,act
0.0001944017,0.0002508546,0.0000565017,museum
0.0001942138,0.0001993640,0.0000051889,schools
0.0001940730,0.0001957646,0.0000017296,considered
0.0001938729,0.0001955646,0.0000017296,province
0.0001928666,0.0001968644,0.0000040358,recorded
0.0001925666,0.0001965645,0.0000040358,election
0.0001920665,0.0001960646,0.0000040358,mi
0.0001920234,0.0002588532,0.0000668795,point
0.0001918158,0.0002240595,0.0000322867,language
0.0001915416,0.0002047630,0.0000132606,worked
0.0001913773,0.0002005637,0.0000092248,release
0.0001911699,0.0002124616,0.0000213323,southern
0.0001907390,0.0002235596,0.0000328632,written
0.0001907021,0.0002840486,0.0000934007,television
0.0001901240,0.0002004638,0.0000103779,health
0.0001897067,0.0001971644,0.0000074951,areas
0.0001879013,0.0001878660,0.0000000000,originally
0.0001876482,0.0001887659,0.0000011531,institute
0.0001874481,0.0001885659,0.0000011531,result
0.0001869036,0.0002139613,0.0000270977,common
0.0001866418,0.0001900656,0.0000034593,announced
0.0001855922,0.0002074625,0.0000219088,opened
0.0001854425,0.0002724507,0.0000870587,again
0.0001848119,0.0001899657,0.0000051889,example
0.0001847180,0.0001875661,0.0000028827,episode
0.0001846982,0.0002042631,0.0000196026,similar
0.0001842932,0.0001963645,0.0000121075,japan
0.0001836911,0.0003456375,0.0001620099,could
0.0001834817,0.0002370571,0.0000536189,married
0.0001833708,0.0001850665,0.0000017296,elected
0.0001831510,0.0002015636,0.0000184495,continued
0.0001829648,0.0003639342,0.0001810360,left
0.0001813196,0.0002112618,0.0000299805,modern
0.0001813121,0.0002233596,0.0000420880,lost
0.0001809596,0.0003077444,0.0001268405,son
0.0001807462,0.0002752502,0.0000945538,much
0.0001804332,0.0001959646,0.0000155668,study
0.0001774746,0.0001866663,0.0000092248,formed
0.0001773856,0.0001917653,0.0000144137,wrote
0.0001773166,0.0001801674,0.0000028827,developed
0.0001761420,0.0002066626,0.0000305570,win
0.0001758681,0.0001873661,0.0000115310,miles
0.0001752990,0.0001752683,0.0000000000,census
0.0001747156,0.0002242595,0.0000495831,hall
0.0001745052,0.0002557538,0.0000812932,round
0.0001738215,0.0002210600,0.0000472769,present
0.0001738098,0.0001789676,0.0000051889,signed
0.0001728097,0.0001779678,0.0000051889,average
0.0001721303,0.0005686972,0.0003966648,high
0.0001718157,0.0001746684,0.0000028827,addition
0.0001713984,0.0001713690,0.0000000000,appointed
0.0001713688,0.0001730687,0.0000017296,centre
0.0001711459,0.0002091622,0.0000380521,control
0.0001710142,0.0001836668,0.0000126840,studies
0.0001705802,0.0002143612,0.0000438176,though
0.0001699968,0.0001797675,0.0000098013,results
0.0001690794,0.0001759682,0.0000069186,civil
0.0001689449,0.0001700693,0.0000011531,committee
0.0001685448,0.0001696693,0.0000011531,prime
0.0001681730,0.0002978461,0.0001297232,still
0.0001670900,0.0001791676,0.0000121075,throughout
0.0001663914,0.0001686695,0.0000023062,reported
0.0001649212,0.0002023634,0.0000374756,human
0.0001644146,0.0001672698,0.0000028827,eventually
0.0001642694,0.0001930651,0.0000288274,important
0.0001642053,0.0001889658,0.0000247915,grand
0.0001634067,0.0001783678,0.0000149902,character
0.0001629318,0.0002055628,0.0000426645,lead
0.0001621596,0.0001759682,0.0000138371,chief
0.0001618486,0.0001704692,0.0000086482,killed
0.0001617127,0.0001743685,0.0000126840,available
0.0001616862,0.0001933650,0.0000317101,notes
0.0001615204,0.0001620707,0.0000005765,debut
0.0001603818,0.0002952466,0.0001349122,among
0.0001599564,0.0002302584,0.0000703388,story
0.0001599310,0.0001656700,0.0000057655,includes
0.0001596435,0.0001607709,0.0000011531,federal
0.0001586546,0.0002387568,0.0000801401,professional
0.0001584543,0.0001647702,0.0000063420,despite
0.0001584253,0.0003509366,0.0001925669,times
0.0001582824,0.0001726688,0.0000144137,currently
0.0001581714,0.0001673697,0.0000092248,usually
0.0001580948,0.0001678696,0.0000098013,kingdom
0.0001580811,0.0002929470,0.0001349122,cup
0.0001576324,0.0001904656,0.0000328632,china
0.0001574307,0.0001631705,0.0000057655,term
0.0001573182,0.0001676697,0.0000103779,personal
0.0001573182,0.0001676697,0.0000103779,peter
0.0001573151,0.0001872661,0.0000299805,tour
0.0001564338,0.0001794676,0.0000230619,appeared
0.0001563305,0.0001620707,0.0000057655,rights
0.0001563087,0.0002254592,0.0000691857,every
0.0001558008,0.0001632705,0.0000074951,technology
0.0001557602,0.0001597711,0.0000040358,academy
0.0001556539,0.0001619707,0.0000063420,network
0.0001554602,0.0001594712,0.0000040358,henry
0.0001544693,0.0002841486,0.0001297232,military
0.0001541458,0.0002094621,0.0000553486,once
0.0001513263,0.0002873480,0.0001360652,site
0.0001510830,0.0001556719,0.0000046124,directed
0.0001502829,0.0001548720,0.0000046124,capital
0.0001500217,0.0002047630,0.0000547720,case
0.0001499469,0.0001585713,0.0000086482,republic
0.0001498766,0.0001567717,0.0000069186,management
0.0001492702,0.0001584713,0.0000092248,data
0.0001489188,0.0001494730,0.0000005765,refer
0.0001487656,0.0001504728,0.0000017296,featured
0.0001480123,0.0001508727,0.0000028827,vocals
0.0001479576,0.0001617708,0.0000138371,article
0.0001475741,0.0002380570,0.0000905180,went
0.0001474185,0.0001479732,0.0000005765,thus
0.0001471637,0.0001586713,0.0000115310,features
0.0001469936,0.0003314401,0.0001844952,art
0.0001469027,0.0001716690,0.0000247915,less
0.0001465698,0.0001557718,0.0000092248,private
0.0001457166,0.0001560718,0.0000103779,historical
0.0001449823,0.0001495730,0.0000046124,completed
0.0001449417,0.0001460736,0.0000011531,awarded
0.0001446818,0.0001861663,0.0000415114,training
0.0001444575,0.0002591531,0.0001147330,live
0.0001442884,0.0001465735,0.0000023062,largest
0.0001442868,0.0001563717,0.0000121075,energy
0.0001442182,0.0001447738,0.0000005765,soviet
0.0001439930,0.0001537722,0.0000098013,designed
0.0001437462,0.0001523725,0.0000086482,performed
0.0001436181,0.0001441739,0.0000005765,notable
0.0001432992,0.0001507727,0.0000074951,related
0.0001429690,0.0001890658,0.0000461238,wife
0.0001427118,0.0001455737,0.0000028827,systems
0.0001425066,0.0001747684,0.0000322867,section
0.0001420288,0.0001477733,0.0000057655,actor
0.0001415287,0.0001472734,0.0000057655,campaign
0.0001413584,0.0001453737,0.0000040358,industry
0.0001412883,0.0002444558,0.0001032020,came
0.0001409738,0.0001576715,0.0000167199,historic
0.0001406624,0.0001890658,0.0000484300,library
0.0001405372,0.0001981642,0.0000576548,free
0.0001402989,0.0001477733,0.0000074951,aircraft
0.0001399286,0.0001456737,0.0000057655,organization
0.0001396754,0.0001465735,0.0000069186,channel
0.0001393925,0.0001491730,0.0000098013,roman
0.0001392667,0.0002960465,0.0001568210,country
0.0001389588,0.0002069626,0.0000680326,position
0.0001382176,0.0001387749,0.0000005765,ed
0.0001380393,0.0001489731,0.0000109544,culture
0.0001371784,0.0002253593,0.0000882118,days
0.0001371532,0.0002345576,0.0000974366,project
0.0001365841,0.0001584713,0.0000219088,sold
0.0001362328,0.0001494730,0.0000132606,sent
0.0001358516,0.0001421743,0.0000063420,countries
0.0001356111,0.0001384750,0.0000028827,degree
0.0001355561,0.0001493730,0.0000138371,leader
0.0001353473,0.0001981642,0.0000628437,popular
0.0001348115,0.0002656520,0.0001308763,business
0.0001348111,0.0005953924,0.0004606616,against
0.0001346874,0.0001369752,0.0000023062,sources
0.0001335406,0.0001346757,0.0000011531,units
0.0001334576,0.0001374751,0.0000040358,governor
0.0001332811,0.0001378751,0.0000046124,independent
0.0001332054,0.0001654701,0.0000322867,return
0.0001329873,0.0001352755,0.0000023062,writer
0.0001317809,0.0001363753,0.0000046124,greek
0.0001310025,0.0002099620,0.0000789870,summer
0.0001307682,0.0001399747,0.0000092248,edition
0.0001305322,0.0001437740,0.0000132606,remained
0.0001305177,0.0001581714,0.0000276743,months
0.0001303664,0.0001493730,0.0000190261,process
0.0001300106,0.0001328760,0.0000028827,primary
0.0001298105,0.0001326760,0.0000028827,approximately
0.0001298091,0.0007454652,0.0006157529,under
0.0001292636,0.0001309763,0.0000017296,operations
0.0001291979,0.0001366753,0.0000074951,provided
0.0001285869,0.0001308763,0.0000023062,regular
0.0001283554,0.0001421743,0.0000138371,professor
0.0001281211,0.0001361754,0.0000080717,medal
0.0001280635,0.0001297765,0.0000017296,regional
0.0001279499,0.0001711691,0.0000432411,coach
0.0001274622,0.0002300584,0.0001026255,books
0.0001270084,0.0001396747,0.0000126840,fourth
0.0001269931,0.0001269770,0.0000000000,producer
0.0001264615,0.0001379751,0.0000115310,review
0.0001261660,0.0001451738,0.0000190261,previous
0.0001261507,0.0001324760,0.0000063420,provide
0.0001261103,0.0001289767,0.0000028827,biography
0.0001260868,0.0001283768,0.0000023062,limited
0.0001259464,0.0002798494,0.0001539382,different
0.0001258381,0.0001367753,0.0000109544,captain
0.0001256426,0.0001440740,0.0000184495,coast
0.0001254399,0.0001265771,0.0000011531,et
0.0001253272,0.0001310763,0.0000057655,via
0.0001250202,0.0002610528,0.0001360652,father
0.0001246569,0.0001286767,0.0000040358,successful
0.0001246552,0.0001384750,0.0000138371,rather
0.0001244985,0.0002501548,0.0001256874,office
0.0001243803,0.0001289767,0.0000046124,replaced
0.0001241101,0.0001269770,0.0000028827,politician
0.0001240930,0.0001240776,0.0000000000,championships
0.0001240930,0.0001240776,0.0000000000,municipality
0.0001239835,0.0001729687,0.0000490066,magazine
0.0001235164,0.0001240776,0.0000005765,introduced
0.0001233702,0.0001498729,0.0000265212,followed
0.0001232784,0.0001376751,0.0000144137,instead
0.0001232569,0.0001272770,0.0000040358,generally
0.0001232556,0.0001641703,0.0000409349,range
0.0001231006,0.0001749684,0.0000518893,eastern
0.0001227847,0.0001348756,0.0000121075,size
0.0001226929,0.0001226778,0.0000000000,commission
0.0001224556,0.0001633705,0.0000409349,news
0.0001224036,0.0001275769,0.0000051889,success
0.0001222037,0.0001273770,0.0000051889,sir
0.0001221531,0.0002368572,0.0001147330,without
0.0001220928,0.0001220779,0.0000000000,listed
0.0001219973,0.0001294766,0.0000074951,unit
0.0001214973,0.0001289767,0.0000074951,catholic
0.0001213655,0.0001403746,0.0000190261,attack
0.0001213332,0.0001247774,0.0000034593,selected
0.0001210269,0.0001267771,0.0000057655,smith
0.0001208017,0.0001357755,0.0000149902,lower
0.0001206750,0.0008193519,0.0006987758,about
0.0001203377,0.0001312763,0.0000109544,paris
0.0001201927,0.0001201783,0.0000000000,genus
0.0001198098,0.0001226778,0.0000028827,contract
0.0001197440,0.0001283768,0.0000086482,command
0.0001194035,0.0001245775,0.0000051889,al
0.0001194015,0.0001343757,0.0000149902,foundation
0.0001193737,0.0001262772,0.0000069186,interest
0.0001192395,0.0001203782,0.0000011531,previously
0.0001192294,0.0001422743,0.0000230619,texas
0.0001190098,0.0001218780,0.0000028827,additional
0.0001188205,0.0001268771,0.0000080717,author
0.0001187825,0.0001406746,0.0000219088,added
0.0001186590,0.0001399747,0.0000213323,finished
0.0001178566,0.0001218780,0.0000040358,mission
0.0001176394,0.0001187785,0.0000011531,parliament
0.0001173906,0.0001271770,0.0000098013,names
0.0001169463,0.0001428742,0.0000259446,collection
0.0001168120,0.0001369752,0.0000201792,sometimes
0.0001164628,0.0001181786,0.0000017296,engineering
0.0001164501,0.0001227778,0.0000063420,standard
0.0001163160,0.0001168789,0.0000005765,associated
0.0001161437,0.0001247774,0.0000086482,especially
0.0001161418,0.0001345757,0.0000184495,cast
0.0001154671,0.0001246775,0.0000092248,report
0.0001154588,0.0001367753,0.0000213323,journal
0.0001149627,0.0001166789,0.0000017296,companies
0.0001146159,0.0001151792,0.0000005765,prior
0.0001145095,0.0001173788,0.0000028827,secretary
0.0001143651,0.0001333759,0.0000190261,parts
0.0001142885,0.0001338758,0.0000196026,senior
0.0001136860,0.0001159790,0.0000023062,scored
0.0001136391,0.0001147792,0.0000011531,significant
0.0001134694,0.0001399747,0.0000265212,tournament
0.0001134649,0.0001324760,0.0000190261,involved
0.0001134329,0.0001168789,0.0000034593,executive
0.0001133563,0.0001173788,0.0000040358,property
0.0001132420,0.0001587713,0.0000455473,conference
0.0001128392,0.0001139794,0.0000011531,goals
0.0001127436,0.0001213781,0.0000086482,higher
0.0001126074,0.0001252773,0.0000126840,operation
0.0001125649,0.0001315762,0.0000190261,families
0.0001124327,0.0001158790,0.0000034593,attended
0.0001123479,0.0001284768,0.0000161433,whose
0.0001122563,0.0001162790,0.0000040358,manager
0.0001120626,0.0001137794,0.0000017296,programs
0.0001120264,0.0001177787,0.0000057655,required
0.0001118923,0.0001118798,0.0000000000,initially
0.0001117157,0.0001122797,0.0000005765,legal
0.0001115625,0.0001132795,0.0000017296,income
0.0001114716,0.0001552719,0.0000438176,navy
0.0001113204,0.0001464735,0.0000351694,natural
0.0001107997,0.0001897657,0.0000789870,songs
0.0001105922,0.0001105800,0.0000000000,regiment
0.0001103605,0.0001218780,0.0000115310,active
0.0001101030,0.0001152792,0.0000051889,appearance
0.0001097093,0.0001125796,0.0000028827,launched
0.0001095691,0.0001360754,0.0000265212,beginning
0.0001092139,0.0001466735,0.0000374756,gave
0.0001091093,0.0001119798,0.0000028827,stated
0.0001090842,0.0001482732,0.0000392052,groups
0.0001088624,0.0001105800,0.0000017296,retrieved
0.0001088500,0.0001422743,0.0000334398,able
0.0001087921,0.0001087803,0.0000000000,mm
0.0001086922,0.0001086804,0.0000000000,defeated
0.0001082156,0.0001087803,0.0000005765,wales
0.0001080306,0.0001212781,0.0000132606,cultural
0.0001079496,0.0001142793,0.0000063420,economic
0.0001079267,0.0001678696,0.0000599610,model
0.0001079164,0.0001897657,0.0000818698,upon
0.0001078927,0.0001620707,0.0000541955,brother
0.0001078624,0.0001095802,0.0000017296,actress
0.0001078285,0.0001308763,0.0000230619,least
0.0001074393,0.0001356755,0.0000282508,soon
0.0001074156,0.0001079805,0.0000005765,chairman
0.0001071857,0.0001094802,0.0000023062,bishop
0.0001070965,0.0001145793,0.0000074951,empire
0.0001068730,0.0001137794,0.0000069186,assembly
0.0001068713,0.0001506728,0.0000438176,either
0.0001067134,0.0001170788,0.0000103779,trade
0.0001063028,0.0001114798,0.0000051889,issues
0.0001058003,0.0008275504,0.0007218377,can
0.0001057729,0.0001126796,0.0000069186,joseph
0.0001056964,0.0001131795,0.0000074951,louis
0.0001056432,0.0001142793,0.0000086482,issue
0.0001056028,0.0001107800,0.0000051889,policy
0.0001055668,0.0001418743,0.0000363225,change
0.0001052624,0.0001069807,0.0000017296,ships
0.0001052034,0.0001916653,0.0000864821,living
0.0001048411,0.0001232777,0.0000184495,bill
0.0001047623,0.0001064807,0.0000017296,status
0.0001046665,0.0001138794,0.0000092248,access
0.0001045388,0.0001056809,0.0000011531,grade
0.0001040623,0.0001057809,0.0000017296,township
0.0001039783,0.0002809492,0.0001770001,students
0.0001038432,0.0001124797,0.0000086482,contains
0.0001036368,0.0001145793,0.0000109544,date
0.0001036324,0.0001070806,0.0000034593,singles
0.0001035942,0.0001208781,0.0000172964,reached
0.0001035690,0.0001571716,0.0000536189,medical
0.0001035008,0.0001455737,0.0000420880,islands
0.0001034623,0.0001051810,0.0000017296,administration
0.0001034123,0.0002861483,0.0001827656,court
0.0001033664,0.0001125796,0.0000092248,plan
0.0001030388,0.0001041812,0.0000011531,noted
0.0001029155,0.0001305764,0.0000276743,future
0.0001028731,0.0001368753,0.0000340163,mark
0.0001026622,0.0001043811,0.0000017296,cells
0.0001025856,0.0001048810,0.0000023062,naval
0.0001025644,0.0001215780,0.0000190261,itself
0.0001024431,0.0001110799,0.0000086482,theory
0.0001023346,0.0001230777,0.0000207557,staff
0.0001022367,0.0001131795,0.0000109544,troops
0.0001020622,0.0001037812,0.0000017296,terms
0.0001020580,0.0001233777,0.0000213323,text
0.0001020559,0.0001331759,0.0000311336,places
0.0001018771,0.0001162790,0.0000144137,changed
0.0001015963,0.0001090803,0.0000074951,profile
0.0001015665,0.0001107800,0.0000092248,allowed
0.0001014457,0.0002357574,0.0001343356,class
0.0001013367,0.0001122797,0.0000109544,lord
0.0001012388,0.0001023815,0.0000011531,retired
0.0001011667,0.0001916653,0.0000905180,festival
0.0001011558,0.0001051810,0.0000040358,annual
0.0001005473,0.0001166789,0.0000161433,activities
0.0001005261,0.0001333759,0.0000328632,bay
0.0001004855,0.0001027814,0.0000023062,owned
0.0001004517,0.0001511727,0.0000507362,action
0.0001003579,0.0001216780,0.0000213323,oil
0.0001002920,0.0001002819,0.0000000000,academic
0.0001001622,0.0001018816,0.0000017296,champion
